FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE
2015-01-01,OO,20304,OO,4452,12892,1289203,32575,LAX,13796,1379603,32457,OAK,1055,1120,25.00,22.00,1142,1237,5.00,1223,1242,19.00,0.00,,0.00,337.00
2015-01-01,OO,20304,OO,4453,12892,1289203,32575,LAX,13796,1379603,32457,OAK,1420,1415,-5.00,19.00,1434,1531,5.00,1546,1536,-10.00,0.00,,0.00,337.00
2015-01-01,OO,20304,OO,4456,12280,1228002,32280,IDA,14869,1486903,34614,SLC,1519,1530,11.00,6.00,1536,1611,6.00,1625,1617,-8.00,0.00,,0.00,188.00
2015-01-01,OO,20304,OO,4456,14869,1486903,34614,SLC,12280,1228002,32280,IDA,1350,1421,31.00,9.00,1430,1502,5.00,1454,1507,13.00,0.00,,0.00,188.00
2015-01-01,OO,20304,OO,4460,13127,1312702,33127,LWS,14869,1486903,34614,SLC,0750,0742,-8.00,29.00,0811,1022,13.00,1027,1035,8.00,0.00,,0.00,461.00
2015-01-01,OO,20304,OO,4461,13796,1379603,32457,OAK,12892,1289203,32575,LAX,1258,1307,9.00,14.00,1321,1417,12.00,1420,1429,9.00,0.00,,0.00,337.00
2015-01-01,OO,20304,OO,4462,10140,1014003,30140,ABQ,14869,1486903,34614,SLC,1210,1202,-8.00,23.00,1225,1335,11.00,1353,1346,-7.00,0.00,,0.00,493.00
2015-01-01,OO,20304,OO,4463,14869,1486903,34614,SLC,13851,1385103,33851,OKC,0940,0940,0.00,32.00,1012,1309,4.00,1304,1313,9.00,0.00,,0.00,866.00
2015-01-01,OO,20304,OO,4491,14747,1474703,30559,SEA,14057,1405702,34057,PDX,1600,1556,-4.00,15.00,1611,1637,5.00,1650,1642,-8.00,0.00,,0.00,129.00
2015-01-01,OO,20304,OO,4493,14869,1486903,34614,SLC,10849,1084903,30849,BZN,1105,1059,-6.00,33.00,1132,1239,5.00,1238,1244,6.00,0.00,,0.00,347.00
2015-01-01,OO,20304,OO,4494,14831,1483103,32457,SJC,14869,1486903,34614,SLC,0609,0559,-10.00,31.00,0630,0916,7.00,0911,0923,12.00,0.00,,0.00,584.00
2015-01-01,OO,20304,OO,5340,11292,1129202,30325,DEN,13158,1315802,33158,MAF,2200,,,,,,,0042,,,1.00,B,0.00,563.00
2015-01-01,OO,20304,OO,5338,13342,1334205,33342,MKE,11292,1129202,30325,DEN,0847,0949,62.00,14.00,1003,1112,28.00,1035,1140,65.00,0.00,,0.00,896.00
2015-01-01,OO,20304,OO,4465,10372,1037203,30372,ASE,10397,1039705,30397,ATL,1235,1248,13.00,24.00,1312,1754,6.00,1752,1800,8.00,0.00,,0.00,1304.00
2015-01-01,OO,20304,OO,4465,10397,1039705,30397,ATL,10372,1037203,30372,ASE,1010,1005,-5.00,26.00,1031,1149,6.00,1157,1155,-2.00,0.00,,0.00,1304.00
2015-01-01,OO,20304,OO,4468,14869,1486903,34614,SLC,12156,1215602,32156,HLN,1535,1523,-12.00,17.00,1540,1645,5.00,1710,1650,-20.00,0.00,,0.00,402.00
2015-01-01,OO,20304,OO,4469,14869,1486903,34614,SLC,12266,1226603,31453,IAH,1355,1441,46.00,17.00,1458,1836,10.00,1754,1846,52.00,0.00,,0.00,1195.00
2015-01-01,OO,20304,OO,4470,10620,1062002,30620,BIL,14869,1486903,34614,SLC,0900,0855,-5.00,15.00,0910,1009,10.00,1028,1019,-9.00,0.00,,0.00,387.00
2015-01-01,OO,20304,OO,4471,14696,1469606,34696,SBN,10397,1039705,30397,ATL,0930,0920,-10.00,12.00,0932,1059,8.00,1129,1107,-22.00,0.00,,0.00,566.00
2015-01-01,OO,20304,OO,4473,12156,1215602,32156,HLN,14869,1486903,34614,SLC,1445,1445,0.00,8.00,1453,1556,5.00,1618,1601,-17.00,0.00,,0.00,402.00
2015-01-01,OO,20304,OO,4475,13487,1348702,31650,MSP,12389,1238902,32389,ISN,1300,1257,-3.00,12.00,1309,1450,7.00,1504,1457,-7.00,0.00,,0.00,546.00
2015-01-01,OO,20304,OO,4476,14262,1426202,34262,PSP,14747,1474703,30559,SEA,1120,1133,13.00,16.00,1149,1404,5.00,1409,1409,0.00,0.00,,0.00,987.00
2015-01-01,OO,20304,OO,4476,14747,1474703,30559,SEA,14262,1426202,34262,PSP,0805,0843,38.00,20.00,0903,1107,5.00,1045,1112,27.00,0.00,,0.00,987.00
2015-01-01,OO,20304,OO,4479,11292,1129202,30325,DEN,14869,1486903,34614,SLC,1300,1529,149.00,12.00,1541,1633,3.00,1430,1636,126.00,0.00,,0.00,391.00
2015-01-01,OO,20304,OO,4479,14869,1486903,34614,SLC,11292,1129202,30325,DEN,1055,1342,167.00,11.00,1353,1458,5.00,1224,1503,159.00,0.00,,0.00,391.00
2015-01-01,OO,20304,OO,4481,14869,1486903,34614,SLC,14831,1483103,32457,SJC,0940,0956,16.00,20.00,1016,1034,3.00,1053,1037,-16.00,0.00,,0.00,584.00
2015-01-01,OO,20304,OO,4483,13871,1387102,33316,OMA,14869,1486903,34614,SLC,1355,1349,-6.00,11.00,1400,1457,5.00,1534,1502,-32.00,0.00,,0.00,840.00
2015-01-01,OO,20304,OO,4485,11298,1129803,30194,DFW,14869,1486903,34614,SLC,1240,1239,-1.00,14.00,1253,1403,4.00,1430,1407,-23.00,0.00,,0.00,989.00
2015-01-01,OO,20304,OO,4488,12441,1244102,32441,JAC,14869,1486903,34614,SLC,1500,1459,-1.00,13.00,1512,1548,6.00,1604,1554,-10.00,0.00,,0.00,205.00
2015-01-01,OO,20304,OO,4491,14057,1405702,34057,PDX,14747,1474703,30559,SEA,1735,1725,-10.00,13.00,1738,1810,6.00,1825,1816,-9.00,0.00,,0.00,129.00
2015-01-01,OO,20304,OO,4563,10397,1039705,30397,ATL,14696,1469606,34696,SBN,1220,1216,-4.00,18.00,1234,1401,4.00,1410,1405,-5.00,0.00,,0.00,566.00
2015-01-01,OO,20304,OO,4564,12892,1289203,32575,LAX,14679,1467903,33570,SAN,1135,1131,-4.00,11.00,1142,1207,2.00,1232,1209,-23.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,4565,14869,1486903,34614,SLC,13851,1385103,33851,OKC,1355,1404,9.00,21.00,1425,1718,6.00,1709,1724,15.00,0.00,,0.00,866.00
2015-01-01,OO,20304,OO,4566,14869,1486903,34614,SLC,14489,1448902,34489,RDM,1715,1713,-2.00,14.00,1727,1747,4.00,1806,1751,-15.00,0.00,,0.00,525.00
2015-01-01,OO,20304,OO,4569,10800,1080003,32575,BUR,14869,1486903,34614,SLC,1009,0959,-10.00,13.00,1012,1247,7.00,1301,1254,-7.00,0.00,,0.00,574.00
2015-01-01,OO,20304,OO,2635,13930,1393003,30977,ORD,13342,1334205,33342,MKE,1325,1318,-7.00,16.00,1334,1355,10.00,1405,1405,0.00,0.00,,0.00,67.00
2015-01-01,OO,20304,OO,2636,13342,1334205,33342,MKE,13930,1393003,30977,ORD,1835,1832,-3.00,17.00,1849,1916,21.00,1930,1937,7.00,0.00,,0.00,67.00
2015-01-01,OO,20304,OO,2636,13930,1393003,30977,ORD,13342,1334205,33342,MKE,1730,,,,,,,1810,,,1.00,A,0.00,67.00
2015-01-01,OO,20304,OO,2637,13930,1393003,30977,ORD,13342,1334205,33342,MKE,1945,1951,6.00,15.00,2006,2024,7.00,2030,2031,1.00,0.00,,0.00,67.00
2015-01-01,OO,20304,OO,2638,12892,1289203,32575,LAX,11292,1129202,30325,DEN,1935,1947,12.00,13.00,2000,2307,6.00,2245,2313,28.00,0.00,,0.00,862.00
2015-01-01,OO,20304,OO,2639,11638,1163805,31638,FAT,12892,1289203,32575,LAX,1630,1813,103.00,12.00,1825,1906,13.00,1740,1919,99.00,0.00,,0.00,209.00
2015-01-01,OO,20304,OO,2639,12892,1289203,32575,LAX,11638,1163805,31638,FAT,1505,1539,34.00,15.00,1554,1634,4.00,1605,1638,33.00,0.00,,0.00,209.00
2015-01-01,OO,20304,OO,2640,12278,1227802,30928,ICT,13930,1393003,30977,ORD,1820,1909,49.00,11.00,1920,2037,45.00,2015,2122,67.00,0.00,,0.00,588.00
2015-01-01,OO,20304,OO,2640,13930,1393003,30977,ORD,12278,1227802,30928,ICT,1605,1648,43.00,14.00,1702,1841,6.00,1755,1847,52.00,0.00,,0.00,588.00
2015-01-01,OO,20304,OO,2641,13930,1393003,30977,ORD,12278,1227802,30928,ICT,1930,2033,63.00,16.00,2049,2227,2.00,2130,2229,59.00,0.00,,0.00,588.00
2015-01-01,OO,20304,OO,2642,10990,1099002,30990,CHO,13930,1393003,30977,ORD,0815,0806,-9.00,9.00,0815,0904,6.00,0920,0910,-10.00,0.00,,0.00,567.00
2015-01-01,OO,20304,OO,2643,10990,1099002,30990,CHO,13930,1393003,30977,ORD,1730,1717,-13.00,44.00,1801,1845,10.00,1830,1855,25.00,0.00,,0.00,567.00
2015-01-01,OO,20304,OO,2643,13930,1393003,30977,ORD,10990,1099002,30990,CHO,1420,1427,7.00,16.00,1443,1657,5.00,1705,1702,-3.00,0.00,,0.00,567.00
2015-01-01,OO,20304,OO,5315,11447,1144703,31447,DVL,11292,1129202,30325,DEN,1426,1642,136.00,10.00,1652,1734,15.00,1524,1749,145.00,0.00,,0.00,638.00
2015-01-01,OO,20304,OO,5315,12519,1251902,32519,JMS,11447,1144703,31447,DVL,1318,1513,115.00,27.00,1540,1604,5.00,1356,1609,133.00,0.00,,0.00,83.00
2015-01-01,OO,20304,OO,5316,13476,1347603,34922,MRY,12892,1289203,32575,LAX,0715,0714,-1.00,4.00,0718,0800,28.00,0825,0828,3.00,0.00,,0.00,266.00
2015-01-01,OO,20304,OO,5317,14771,1477101,32457,SFO,10930,1093002,30930,CEC,1610,1605,-5.00,19.00,1624,1741,5.00,1744,1746,2.00,0.00,,0.00,304.00
2015-01-01,OO,20304,OO,5318,11076,1107602,31076,CMX,13930,1393003,30977,ORD,0600,,,,,,,0627,,,1.00,B,0.00,359.00
2015-01-01,OO,20304,OO,5319,11337,1133703,31337,DLH,13930,1393003,30977,ORD,1515,1525,10.00,11.00,1536,1635,12.00,1649,1647,-2.00,0.00,,0.00,397.00
2015-01-01,OO,20304,OO,5320,11292,1129202,30325,DEN,13158,1315802,33158,MAF,1411,1441,30.00,26.00,1507,1734,6.00,1653,1740,47.00,0.00,,0.00,563.00
2015-01-01,OO,20304,OO,5320,14288,1428803,34288,PUB,11292,1129202,30325,DEN,0927,0917,-10.00,6.00,0923,0958,26.00,1015,1024,9.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,5322,11823,1182304,31823,FWA,13930,1393003,30977,ORD,1835,1846,11.00,13.00,1859,1833,13.00,1834,1846,12.00,0.00,,0.00,157.00
2015-01-01,OO,20304,OO,5323,10930,1093002,30930,CEC,14771,1477101,32457,SFO,1810,1802,-8.00,9.00,1811,1918,7.00,1947,1925,-22.00,0.00,,0.00,304.00
2015-01-01,OO,20304,OO,5325,11823,1182304,31823,FWA,13930,1393003,30977,ORD,1058,1050,-8.00,14.00,1104,1039,7.00,1103,1046,-17.00,0.00,,0.00,157.00
2015-01-01,OO,20304,OO,5325,13930,1393003,30977,ORD,11337,1133703,31337,DLH,1311,1310,-1.00,29.00,1339,1449,6.00,1445,1455,10.00,0.00,,0.00,397.00
2015-01-01,OO,20304,OO,5326,14771,1477101,32457,SFO,14698,1469802,34236,SBP,1550,1549,-1.00,14.00,1603,1647,4.00,1658,1651,-7.00,0.00,,0.00,190.00
2015-01-01,OO,20304,OO,7419,10141,1014103,30141,ABR,13487,1348702,31650,MSP,0510,0508,-2.00,21.00,0529,0610,5.00,0619,0615,-4.00,0.00,,0.00,257.00
2015-01-01,OO,20304,OO,7420,12335,1233502,32335,IMT,13487,1348702,31650,MSP,1305,1251,-14.00,11.00,1302,1351,4.00,1424,1355,-29.00,0.00,,0.00,257.00
2015-01-01,OO,20304,OO,4527,12280,1228002,32280,IDA,14869,1486903,34614,SLC,0750,0748,-2.00,31.00,0819,0853,6.00,0904,0859,-5.00,0.00,,0.00,188.00
2015-01-01,OO,20304,OO,4529,11433,1143302,31295,DTW,14150,1415002,34150,PLN,2014,2222,128.00,13.00,2235,2320,7.00,2133,2327,114.00,0.00,,0.00,243.00
2015-01-01,OO,20304,OO,4530,11433,1143302,31295,DTW,11193,1119302,33105,CVG,1550,1549,-1.00,17.00,1606,1653,6.00,1706,1659,-7.00,0.00,,0.00,229.00
2015-01-01,OO,20304,OO,4531,14747,1474703,30559,SEA,11884,1188402,31884,GEG,2055,2047,-8.00,14.00,2101,2142,6.00,2158,2148,-10.00,0.00,,0.00,224.00
2015-01-01,OO,20304,OO,4532,10849,1084903,30849,BZN,14869,1486903,34614,SLC,1310,1300,-10.00,9.00,1309,1402,5.00,1430,1407,-23.00,0.00,,0.00,347.00
2015-01-01,OO,20304,OO,4533,12892,1289203,32575,LAX,11884,1188402,31884,GEG,1910,1935,25.00,19.00,1954,2208,5.00,2154,2213,19.00,0.00,,0.00,945.00
2015-01-01,OO,20304,OO,4535,12892,1289203,32575,LAX,12889,1288903,32211,LAS,1240,1237,-3.00,15.00,1252,1334,14.00,1354,1348,-6.00,0.00,,0.00,236.00
2015-01-01,OO,20304,OO,4538,13487,1348702,31650,MSP,10693,1069302,30693,BNA,1535,1534,-1.00,19.00,1553,1724,5.00,1747,1729,-18.00,0.00,,0.00,695.00
2015-01-01,OO,20304,OO,4539,15376,1537602,30436,TUS,14869,1486903,34614,SLC,0830,0827,-3.00,28.00,0855,1026,6.00,1029,1032,3.00,0.00,,0.00,601.00
2015-01-01,OO,20304,OO,4540,11433,1143302,31295,DTW,14150,1415002,34150,PLN,1230,1437,127.00,25.00,1502,1546,6.00,1346,1552,126.00,0.00,,0.00,243.00
2015-01-01,OO,20304,OO,4540,14150,1415002,34150,PLN,11433,1143302,31295,DTW,1730,1725,-5.00,14.00,1739,1821,4.00,1848,1825,-23.00,0.00,,0.00,243.00
2015-01-01,OO,20304,OO,4541,12892,1289203,32575,LAX,14679,1467903,33570,SAN,1419,1416,-3.00,13.00,1429,1458,3.00,1512,1501,-11.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,4541,14679,1467903,33570,SAN,12892,1289203,32575,LAX,1633,1632,-1.00,27.00,1659,1723,4.00,1725,1727,2.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,4542,13487,1348702,31650,MSP,11267,1126702,31267,DAY,1600,1557,-3.00,9.00,1606,1821,9.00,1853,1830,-23.00,0.00,,0.00,574.00
2015-01-01,OO,20304,OO,4544,12892,1289203,32575,LAX,14893,1489302,33192,SMF,1925,1923,-2.00,15.00,1938,2043,5.00,2054,2048,-6.00,0.00,,0.00,373.00
2015-01-01,OO,20304,OO,4547,13487,1348702,31650,MSP,14696,1469606,34696,SBN,1524,1520,-4.00,43.00,1603,1759,6.00,1757,1805,8.00,0.00,,0.00,411.00
2015-01-01,OO,20304,OO,4550,12892,1289203,32575,LAX,13198,1319801,33198,MCI,1805,1812,7.00,15.00,1827,2319,5.00,2327,2324,-3.00,0.00,,0.00,1363.00
2015-01-01,OO,20304,OO,4553,10713,1071302,30713,BOI,12892,1289203,32575,LAX,0630,0624,-6.00,30.00,0654,0724,7.00,0740,0731,-9.00,0.00,,0.00,674.00
2015-01-01,OO,20304,OO,4555,14489,1448902,34489,RDM,14869,1486903,34614,SLC,1225,1215,-10.00,6.00,1221,1431,4.00,1502,1435,-27.00,0.00,,0.00,525.00
2015-01-01,OO,20304,OO,4555,14869,1486903,34614,SLC,14489,1448902,34489,RDM,1110,1104,-6.00,17.00,1121,1136,4.00,1200,1140,-20.00,0.00,,0.00,525.00
2015-01-01,OO,20304,OO,4498,14869,1486903,34614,SLC,10620,1062002,30620,BIL,1525,1519,-6.00,15.00,1534,1632,3.00,1651,1635,-16.00,0.00,,0.00,387.00
2015-01-01,OO,20304,OO,4499,14869,1486903,34614,SLC,10140,1014003,30140,ABQ,1513,1512,-1.00,17.00,1529,1648,7.00,1655,1655,0.00,0.00,,0.00,493.00
2015-01-01,OO,20304,OO,4504,13930,1393003,30977,ORD,11433,1143302,31295,DTW,1625,1624,-1.00,17.00,1641,1826,6.00,1849,1832,-17.00,0.00,,0.00,235.00
2015-01-01,OO,20304,OO,4505,14679,1467903,33570,SAN,12892,1289203,32575,LAX,2014,2007,-7.00,14.00,2021,2046,8.00,2104,2054,-10.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,4506,14869,1486903,34614,SLC,15041,1504102,35041,SUN,1110,1108,-2.00,33.00,1141,1349,4.00,1225,1353,,0.00,,1.00,222.00
2015-01-01,OO,20304,OO,4517,12892,1289203,32575,LAX,14107,1410702,30466,PHX,1430,1436,6.00,15.00,1451,1649,4.00,1654,1653,-1.00,0.00,,0.00,370.00
2015-01-01,OO,20304,OO,4520,13487,1348702,31650,MSP,11193,1119302,33105,CVG,0905,0905,0.00,47.00,0952,1211,6.00,1203,1217,14.00,0.00,,0.00,596.00
2015-01-01,OO,20304,OO,4522,11648,1164802,31648,FCA,14869,1486903,34614,SLC,1430,1424,-6.00,32.00,1456,1607,6.00,1610,1613,3.00,0.00,,0.00,531.00
2015-01-01,OO,20304,OO,4526,14869,1486903,34614,SLC,11292,1129202,30325,DEN,1355,1351,-4.00,14.00,1405,1509,6.00,1523,1515,-8.00,0.00,,0.00,391.00
2015-01-01,OO,20304,OO,4594,13487,1348702,31650,MSP,14457,1445702,34457,RAP,1610,1606,-4.00,25.00,1631,1651,4.00,1703,1655,-8.00,0.00,,0.00,489.00
2015-01-01,OO,20304,OO,4597,12441,1244102,32441,JAC,12892,1289203,32575,LAX,1209,1204,-5.00,14.00,1218,1305,15.00,1340,1320,-20.00,0.00,,0.00,784.00
2015-01-01,OO,20304,OO,4597,12892,1289203,32575,LAX,12441,1244102,32441,JAC,0805,0800,-5.00,21.00,0821,1117,6.00,1133,1123,-10.00,0.00,,0.00,784.00
2015-01-01,OO,20304,OO,4599,12892,1289203,32575,LAX,12889,1288903,32211,LAS,1730,1729,-1.00,14.00,1743,1829,6.00,1844,1835,-9.00,0.00,,0.00,236.00
2015-01-01,OO,20304,OO,4606,12889,1288903,32211,LAS,12892,1289203,32575,LAX,1544,1540,-4.00,19.00,1559,1638,5.00,1655,1643,-12.00,0.00,,0.00,236.00
2015-01-01,OO,20304,OO,4607,11884,1188402,31884,GEG,14869,1486903,34614,SLC,1330,1329,-1.00,29.00,1358,1615,7.00,1609,1622,13.00,0.00,,0.00,546.00
2015-01-01,OO,20304,OO,4607,14869,1486903,34614,SLC,11884,1188402,31884,GEG,1100,1103,3.00,16.00,1119,1143,5.00,1157,1148,-9.00,0.00,,0.00,546.00
2015-01-01,OO,20304,OO,4608,14057,1405702,34057,PDX,14747,1474703,30559,SEA,0835,0840,5.00,10.00,0850,0917,8.00,0925,0925,0.00,0.00,,0.00,129.00
2015-01-01,OO,20304,OO,4609,12889,1288903,32211,LAS,12892,1289203,32575,LAX,1214,1211,-3.00,20.00,1231,1311,5.00,1325,1316,-9.00,0.00,,0.00,236.00
2015-01-01,OO,20304,OO,4609,12892,1289203,32575,LAX,12889,1288903,32211,LAS,0955,0949,-6.00,21.00,1010,1053,9.00,1111,1102,-9.00,0.00,,0.00,236.00
2015-01-01,OO,20304,OO,4611,13487,1348702,31650,MSP,13342,1334205,33342,MKE,1610,1647,37.00,13.00,1700,1745,5.00,1727,1750,23.00,0.00,,0.00,297.00
2015-01-01,OO,20304,OO,4616,14869,1486903,34614,SLC,13930,1393003,30977,ORD,1116,1113,-3.00,29.00,1142,1527,13.00,1534,1540,6.00,0.00,,0.00,1250.00
2015-01-01,OO,20304,OO,4617,11648,1164802,31648,FCA,14869,1486903,34614,SLC,1235,1232,-3.00,15.00,1247,1358,10.00,1416,1408,-8.00,0.00,,0.00,531.00
2015-01-01,OO,20304,OO,4619,14869,1486903,34614,SLC,12280,1228002,32280,IDA,1121,1337,136.00,27.00,1404,1437,4.00,1235,1441,126.00,0.00,,0.00,188.00
2015-01-01,OO,20304,OO,4620,14869,1486903,34614,SLC,14457,1445702,34457,RAP,1730,1726,-4.00,19.00,1745,1859,4.00,1915,1903,-12.00,0.00,,0.00,508.00
2015-01-01,OO,20304,OO,2624,12892,1289203,32575,LAX,14679,1467903,33570,SAN,1705,1659,-6.00,8.00,1707,1732,4.00,1750,1736,-14.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,2624,14679,1467903,33570,SAN,12892,1289203,32575,LAX,1815,1806,-9.00,16.00,1822,1848,6.00,1905,1854,-11.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,2625,12892,1289203,32575,LAX,15376,1537602,30436,TUS,1550,1544,-6.00,17.00,1601,1807,3.00,1815,1810,-5.00,0.00,,0.00,451.00
2015-01-01,OO,20304,OO,2625,15376,1537602,30436,TUS,12892,1289203,32575,LAX,1845,1836,-9.00,11.00,1847,1853,8.00,1920,1901,-19.00,0.00,,0.00,451.00
2015-01-01,OO,20304,OO,2626,12892,1289203,32575,LAX,14679,1467903,33570,SAN,1020,1017,-3.00,13.00,1030,1055,6.00,1110,1101,-9.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,5385,14771,1477101,32457,SFO,14893,1489302,33192,SMF,1620,1614,-6.00,16.00,1630,1652,4.00,1706,1656,-10.00,0.00,,0.00,86.00
2015-01-01,OO,20304,OO,5386,14698,1469802,34236,SBP,12892,1289203,32575,LAX,1746,1746,0.00,10.00,1756,1836,18.00,1855,1854,-1.00,0.00,,0.00,156.00
2015-01-01,OO,20304,OO,5386,14771,1477101,32457,SFO,14698,1469802,34236,SBP,1245,1242,-3.00,13.00,1255,1340,4.00,1354,1344,-10.00,0.00,,0.00,190.00
2015-01-01,OO,20304,OO,5387,12892,1289203,32575,LAX,14698,1469802,34236,SBP,1620,1623,3.00,17.00,1640,1715,3.00,1721,1718,-3.00,0.00,,0.00,156.00
2015-01-01,OO,20304,OO,5387,14698,1469802,34236,SBP,14771,1477101,32457,SFO,2027,2022,-5.00,11.00,2033,2119,3.00,2131,2122,-9.00,0.00,,0.00,190.00
2015-01-01,OO,20304,OO,5389,14698,1469802,34236,SBP,12892,1289203,32575,LAX,0755,0753,-2.00,22.00,0815,0858,34.00,0906,0932,26.00,0.00,,0.00,156.00
2015-01-01,OO,20304,OO,5390,11292,1129202,30325,DEN,11865,1186502,31865,GCC,1105,,,,,,,1244,,,1.00,C,0.00,313.00
2015-01-01,OO,20304,OO,5391,13476,1347603,34922,MRY,12892,1289203,32575,LAX,1810,1806,-4.00,17.00,1823,1911,12.00,1924,1923,-1.00,0.00,,0.00,266.00
2015-01-01,OO,20304,OO,2575,10140,1014003,30140,ABQ,12892,1289203,32575,LAX,1235,1245,10.00,22.00,1307,1346,22.00,1345,1408,23.00,0.00,,0.00,677.00
2015-01-01,OO,20304,OO,2582,14831,1483103,32457,SJC,12892,1289203,32575,LAX,0705,0700,-5.00,12.00,0712,0802,10.00,0830,0812,-18.00,0.00,,0.00,308.00
2015-01-01,OO,20304,OO,2583,12892,1289203,32575,LAX,14679,1467903,33570,SAN,0800,0756,-4.00,11.00,0807,0834,4.00,0850,0838,-12.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,4681,11603,1160302,31603,EUG,14869,1486903,34614,SLC,0614,0607,-7.00,18.00,0625,0855,4.00,0909,0859,-10.00,0.00,,0.00,618.00
2015-01-01,OO,20304,OO,4682,14683,1468303,33214,SAT,11433,1143302,31295,DTW,0725,0720,-5.00,12.00,0732,1106,11.00,1121,1117,-4.00,0.00,,0.00,1214.00
2015-01-01,OO,20304,OO,4683,11638,1163805,31638,FAT,14869,1486903,34614,SLC,1335,1326,-9.00,11.00,1337,1608,7.00,1616,1615,-1.00,0.00,,0.00,501.00
2015-01-01,OO,20304,OO,4684,11433,1143302,31295,DTW,13342,1334205,33342,MKE,2005,2001,-4.00,33.00,2034,2020,5.00,2028,2025,-3.00,0.00,,0.00,237.00
2015-01-01,OO,20304,OO,4685,13487,1348702,31650,MSP,12884,1288403,32884,LAN,1620,1620,0.00,18.00,1638,1838,5.00,1853,1843,-10.00,0.00,,0.00,455.00
2015-01-01,OO,20304,OO,4690,10397,1039705,30397,ATL,14696,1469606,34696,SBN,1945,2130,105.00,21.00,2151,2312,3.00,2138,2315,97.00,0.00,,0.00,566.00
2015-01-01,OO,20304,OO,4691,11433,1143302,31295,DTW,11986,1198603,31986,GRR,0851,0849,-2.00,22.00,0911,0940,4.00,0948,0944,-4.00,0.00,,0.00,120.00
2015-01-01,OO,20304,OO,4691,11986,1198603,31986,GRR,11433,1143302,31295,DTW,1020,1015,-5.00,20.00,1035,1111,3.00,1124,1114,-10.00,0.00,,0.00,120.00
2015-01-01,OO,20304,OO,4693,14696,1469606,34696,SBN,13487,1348702,31650,MSP,0950,0945,-5.00,20.00,1005,1020,9.00,1031,1029,-2.00,0.00,,0.00,411.00
2015-01-01,OO,20304,OO,6241,13851,1385103,33851,OKC,14771,1477101,32457,SFO,0740,0743,3.00,35.00,0818,0917,8.00,0932,0925,-7.00,0.00,,0.00,1384.00
2015-01-01,OO,20304,OO,6242,11292,1129202,30325,DEN,13367,1336703,33367,MLI,1950,2031,41.00,105.00,2216,0043,6.00,2247,0049,122.00,0.00,,0.00,752.00
2015-01-01,OO,20304,OO,6242,12003,1200302,31895,GTF,11292,1129202,30325,DEN,1717,1716,-1.00,5.00,1721,1903,11.00,1909,1914,5.00,0.00,,0.00,624.00
2015-01-01,OO,20304,OO,6243,11042,1104203,30647,CLE,11292,1129202,30325,DEN,1945,1954,9.00,15.00,2009,2152,9.00,2117,2201,44.00,0.00,,0.00,1201.00
2015-01-01,OO,20304,OO,6244,14262,1426202,34262,PSP,12266,1226603,31453,IAH,1316,1325,9.00,13.00,1338,1814,10.00,1814,1824,10.00,0.00,,0.00,1269.00
2015-01-01,OO,20304,OO,6245,14679,1467903,33570,SAN,14771,1477101,32457,SFO,2028,2102,34.00,17.00,2119,2228,21.00,2200,2249,49.00,0.00,,0.00,447.00
2015-01-01,OO,20304,OO,6246,12892,1289203,32575,LAX,11638,1163805,31638,FAT,1257,1311,14.00,24.00,1335,1426,3.00,1411,1429,18.00,0.00,,0.00,209.00
2015-01-01,OO,20304,OO,6247,13930,1393003,30977,ORD,14869,1486903,34614,SLC,1257,1329,32.00,25.00,1354,1550,8.00,1540,1558,18.00,0.00,,0.00,1250.00
2015-01-01,OO,20304,OO,6247,14869,1486903,34614,SLC,12892,1289203,32575,LAX,1734,1816,42.00,14.00,1830,1846,8.00,1842,1854,12.00,0.00,,0.00,590.00
2015-01-01,OO,20304,OO,6249,12889,1288903,32211,LAS,14771,1477101,32457,SFO,1049,1048,-1.00,17.00,1105,1208,11.00,1233,1219,-14.00,0.00,,0.00,414.00
2015-01-01,OO,20304,OO,4711,13487,1348702,31650,MSP,11775,1177502,31775,FSD,0920,0917,-3.00,39.00,0956,1034,5.00,1034,1039,5.00,0.00,,0.00,196.00
2015-01-01,OO,20304,OO,4712,13930,1393003,30977,ORD,13487,1348702,31650,MSP,0900,1156,176.00,18.00,1214,1318,7.00,1034,1325,171.00,0.00,,0.00,334.00
